,date,county,state,fips,cases,yest,diff
95335,2021-03-28,Androscoggin,Maine,23001,5234,5209,25
95336,2021-03-28,Aroostook,Maine,23003,1388,1387,1
95337,2021-03-28,Cumberland,Maine,23005,13823,13779,44
95338,2021-03-28,Franklin,Maine,23007,977,976,1
95339,2021-03-28,Hancock,Maine,23009,1031,1025,6
95340,2021-03-28,Kennebec,Maine,23011,4222,4204,18
95341,2021-03-28,Knox,Maine,23013,797,795,2
95342,2021-03-28,Lincoln,Maine,23015,647,647,0
95343,2021-03-28,Oxford,Maine,23017,2502,2494,8
95344,2021-03-28,Penobscot,Maine,23019,4533,4519,14
95345,2021-03-28,Piscataquis,Maine,23021,379,377,2
95346,2021-03-28,Sagadahoc,Maine,23023,966,962,4
95347,2021-03-28,Somerset,Maine,23025,1356,1353,3
95349,2021-03-28,Waldo,Maine,23027,695,689,6
95350,2021-03-28,Washington,Maine,23029,760,760,0
95351,2021-03-28,York,Maine,23031,10529,10475,54
95348,2021-03-28,Unknown,Maine,,11,2,9
