,date,county,state,fips,cases,deaths
95371,2021-03-26,Barnstable,Massachusetts,25001,11676,438
95372,2021-03-26,Berkshire,Massachusetts,25003,5342,271
95373,2021-03-26,Bristol,Massachusetts,25005,58992,1623
95374,2021-03-26,Dukes,Massachusetts,25007,914,0
95375,2021-03-26,Essex,Massachusetts,25009,88247,2275
95376,2021-03-26,Franklin,Massachusetts,25011,2168,105
95377,2021-03-26,Hampden,Massachusetts,25013,45012,1434
95378,2021-03-26,Hampshire,Massachusetts,25015,8191,281
95379,2021-03-26,Middlesex,Massachusetts,25017,120170,3616
95380,2021-03-26,Nantucket,Massachusetts,25019,1273,0
95381,2021-03-26,Norfolk,Massachusetts,25021,49090,1712
95382,2021-03-26,Plymouth,Massachusetts,25023,43384,1372
95383,2021-03-26,Suffolk,Massachusetts,25025,83361,1776
95385,2021-03-26,Worcester,Massachusetts,25027,69543,2136
95384,2021-03-26,Unknown,Massachusetts,,37623,12
