,date,county,state,fips,cases,yest,diff
85109,2021-03-25,Adams,Indiana,18001,3376,3374,2
85110,2021-03-25,Allen,Indiana,18003,37391,37302,89
85111,2021-03-25,Bartholomew,Indiana,18005,7667,7661,6
85112,2021-03-25,Benton,Indiana,18007,939,938,1
85113,2021-03-25,Blackford,Indiana,18009,1298,1294,4
85114,2021-03-25,Boone,Indiana,18011,6334,6330,4
85115,2021-03-25,Brown,Indiana,18013,965,965,0
85116,2021-03-25,Carroll,Indiana,18015,1798,1798,0
85117,2021-03-25,Cass,Indiana,18017,5599,5594,5
85118,2021-03-25,Clark,Indiana,18019,12374,12361,13
85119,2021-03-25,Clay,Indiana,18021,2462,2460,2
85120,2021-03-25,Clinton,Indiana,18023,4045,4035,10
85121,2021-03-25,Crawford,Indiana,18025,953,951,2
85122,2021-03-25,Daviess,Indiana,18027,2873,2872,1
85124,2021-03-25,Dearborn,Indiana,18029,5582,5572,10
85125,2021-03-25,Decatur,Indiana,18031,2804,2800,4
85123,2021-03-25,DeKalb,Indiana,18033,3954,3949,5
85126,2021-03-25,Delaware,Indiana,18035,10070,10055,15
85127,2021-03-25,Dubois,Indiana,18037,6010,6007,3
85128,2021-03-25,Elkhart,Indiana,18039,26176,26135,41
85129,2021-03-25,Fayette,Indiana,18041,2879,2878,1
85130,2021-03-25,Floyd,Indiana,18043,7378,7371,7
85131,2021-03-25,Fountain,Indiana,18045,2050,2049,1
85132,2021-03-25,Franklin,Indiana,18047,1645,1644,1
85133,2021-03-25,Fulton,Indiana,18049,1857,1855,2
85134,2021-03-25,Gibson,Indiana,18051,4176,4171,5
85135,2021-03-25,Grant,Indiana,18053,7003,6993,10
85136,2021-03-25,Greene,Indiana,18055,2676,2675,1
85137,2021-03-25,Hamilton,Indiana,18057,33192,33148,44
85138,2021-03-25,Hancock,Indiana,18059,7657,7644,13
85139,2021-03-25,Harrison,Indiana,18061,4178,4170,8
85140,2021-03-25,Hendricks,Indiana,18063,16304,16286,18
85141,2021-03-25,Henry,Indiana,18065,5494,5493,1
85142,2021-03-25,Howard,Indiana,18067,9349,9337,12
85143,2021-03-25,Huntington,Indiana,18069,3653,3645,8
85144,2021-03-25,Jackson,Indiana,18071,4752,4747,5
85145,2021-03-25,Jasper,Indiana,18073,3280,3274,6
85146,2021-03-25,Jay,Indiana,18075,1834,1832,2
85147,2021-03-25,Jefferson,Indiana,18077,2999,2993,6
85148,2021-03-25,Jennings,Indiana,18079,2218,2214,4
85149,2021-03-25,Johnson,Indiana,18081,16959,16929,30
85150,2021-03-25,Knox,Indiana,18083,3595,3593,2
85151,2021-03-25,Kosciusko,Indiana,18085,8779,8774,5
85152,2021-03-25,LaGrange,Indiana,18087,2461,2459,2
85154,2021-03-25,Lake,Indiana,18089,49686,49632,54
85153,2021-03-25,LaPorte,Indiana,18091,10094,10063,31
85155,2021-03-25,Lawrence,Indiana,18093,4248,4247,1
85156,2021-03-25,Madison,Indiana,18095,12027,12018,9
85157,2021-03-25,Marion,Indiana,18097,93100,92992,108
85158,2021-03-25,Marshall,Indiana,18099,5578,5572,6
85159,2021-03-25,Martin,Indiana,18101,813,812,1
85160,2021-03-25,Miami,Indiana,18103,3655,3654,1
85161,2021-03-25,Monroe,Indiana,18105,10762,10723,39
85162,2021-03-25,Montgomery,Indiana,18107,4044,4038,6
85163,2021-03-25,Morgan,Indiana,18109,6256,6253,3
85164,2021-03-25,Newton,Indiana,18111,995,994,1
85165,2021-03-25,Noble,Indiana,18113,5222,5216,6
85166,2021-03-25,Ohio,Indiana,18115,545,544,1
85167,2021-03-25,Orange,Indiana,18117,1734,1733,1
85168,2021-03-25,Owen,Indiana,18119,1877,1875,2
85169,2021-03-25,Parke,Indiana,18121,1429,1428,1
85170,2021-03-25,Perry,Indiana,18123,1776,1773,3
85171,2021-03-25,Pike,Indiana,18125,1290,1288,2
85172,2021-03-25,Porter,Indiana,18127,16493,16474,19
85173,2021-03-25,Posey,Indiana,18129,2651,2649,2
85174,2021-03-25,Pulaski,Indiana,18131,1103,1103,0
85175,2021-03-25,Putnam,Indiana,18133,3459,3456,3
85176,2021-03-25,Randolph,Indiana,18135,2338,2336,2
85177,2021-03-25,Ripley,Indiana,18137,3305,3302,3
85178,2021-03-25,Rush,Indiana,18139,1734,1734,0
85182,2021-03-25,St. Joseph,Indiana,18141,31724,31610,114
85179,2021-03-25,Scott,Indiana,18143,2557,2556,1
85180,2021-03-25,Shelby,Indiana,18145,5661,5659,2
85181,2021-03-25,Spencer,Indiana,18147,2245,2242,3
85183,2021-03-25,Starke,Indiana,18149,1929,1929,0
85184,2021-03-25,Steuben,Indiana,18151,3480,3478,2
85185,2021-03-25,Sullivan,Indiana,18153,2060,2060,0
85186,2021-03-25,Switzerland,Indiana,18155,763,763,0
85187,2021-03-25,Tippecanoe,Indiana,18157,20680,20649,31
85188,2021-03-25,Tipton,Indiana,18159,1566,1563,3
85189,2021-03-25,Union,Indiana,18161,717,717,0
85190,2021-03-25,Vanderburgh,Indiana,18163,21658,21634,24
85191,2021-03-25,Vermillion,Indiana,18165,1637,1634,3
85192,2021-03-25,Vigo,Indiana,18167,11919,11908,11
85193,2021-03-25,Wabash,Indiana,18169,3397,3395,2
85194,2021-03-25,Warren,Indiana,18171,768,767,1
85195,2021-03-25,Warrick,Indiana,18173,7553,7547,6
85196,2021-03-25,Washington,Indiana,18175,2194,2189,5
85197,2021-03-25,Wayne,Indiana,18177,7140,7137,3
85198,2021-03-25,Wells,Indiana,18179,2749,2735,14
85199,2021-03-25,White,Indiana,18181,3021,3019,2
85200,2021-03-25,Whitley,Indiana,18183,3611,3603,8
