,date,county,state,fips,cases,deaths,2021-03-15_Cases_Num,2021-03-15_Deaths_Num,diff_From_2021-03-15_Cases_Num,diff_From_2021-03-15_Deaths_Num
74732,2021-03-22,Aleutians East Borough,Alaska,02013,363,2,362,2,1,0
74733,2021-03-22,Aleutians West Census Area,Alaska,02016,646,0,641,0,5,0
74734,2021-03-22,Anchorage,Alaska,02020,27600,160,27243,159,357,1
74735,2021-03-22,Bethel Census Area,Alaska,02050,3710,20,3657,19,53,1
74737,2021-03-22,Denali Borough,Alaska,02068,78,0,76,0,2,0
74738,2021-03-22,Dillingham Census Area,Alaska,02070,207,1,207,1,0,0
74739,2021-03-22,Fairbanks North Star Borough,Alaska,02090,6454,31,6377,29,77,2
74740,2021-03-22,Haines Borough,Alaska,02100,25,0,25,0,0,0
74741,2021-03-22,Juneau City and Borough,Alaska,02110,1255,3,1251,3,4,0
74742,2021-03-22,Kenai Peninsula Borough,Alaska,02122,4055,19,4036,19,19,0
74743,2021-03-22,Ketchikan Gateway Borough,Alaska,02130,369,1,368,1,1,0
74744,2021-03-22,Kodiak Island Borough,Alaska,02150,1061,5,1059,5,2,0
74745,2021-03-22,Kusilvak Census Area,Alaska,02158,1219,3,1216,3,3,0
74746,2021-03-22,Matanuska-Susitna Borough,Alaska,02170,9484,34,9244,34,240,0
74747,2021-03-22,Nome Census Area,Alaska,02180,334,0,330,0,4,0
74748,2021-03-22,North Slope Borough,Alaska,02185,1026,4,1016,4,10,0
74749,2021-03-22,Northwest Arctic Borough,Alaska,02188,596,2,594,2,2,0
74750,2021-03-22,Petersburg Borough,Alaska,02195,146,0,145,0,1,0
74751,2021-03-22,Prince of Wales-Hyder Census Area,Alaska,02198,77,1,76,1,1,0
74752,2021-03-22,Sitka City and Borough,Alaska,02220,316,0,315,0,1,0
74753,2021-03-22,Skagway Municipality,Alaska,02230,19,0,19,0,0,0
74754,2021-03-22,Southeast Fairbanks Census Area,Alaska,02240,577,3,534,3,43,0
74756,2021-03-22,Valdez-Cordova Census Area,Alaska,02261,528,2,509,2,19,0
74757,2021-03-22,Wrangell City and Borough,Alaska,02275,29,0,29,0,0,0
74759,2021-03-22,Yukon-Koyukuk Census Area,Alaska,02290,345,4,342,4,3,0
74736,2021-03-22,Bristol Bay plus Lake and Peninsula,Alaska,02997,184,0,176,0,8,0
74758,2021-03-22,Yakutat plus Hoonah-Angoon,Alaska,02998,69,1,68,1,1,0
