,date,county,state,fips,cases,deaths,2021-03-15_Cases_Num,2021-03-15_Deaths_Num,diff_From_2021-03-15_Cases_Num,diff_From_2021-03-15_Deaths_Num
77572,2021-03-22,Addison,Vermont,50001,888,8,863,8,25,0
77573,2021-03-22,Bennington,Vermont,50003,1619,9,1570,9,49,0
77574,2021-03-22,Caledonia,Vermont,50005,574,5,513,5,61,0
77575,2021-03-22,Chittenden,Vermont,50007,5637,94,5359,93,278,1
77576,2021-03-22,Essex,Vermont,50009,201,1,182,1,19,0
77577,2021-03-22,Franklin,Vermont,50011,1584,37,1489,36,95,1
77578,2021-03-22,Grand Isle,Vermont,50013,156,1,135,0,21,1
77579,2021-03-22,Lamoille,Vermont,50015,627,2,572,2,55,0
77580,2021-03-22,Orange,Vermont,50017,537,3,530,3,7,0
77581,2021-03-22,Orleans,Vermont,50019,765,7,687,7,78,0
77582,2021-03-22,Rutland,Vermont,50021,1499,13,1434,12,65,1
77584,2021-03-22,Washington,Vermont,50023,1553,14,1529,14,24,0
77585,2021-03-22,Windham,Vermont,50025,1057,14,1017,13,40,1
77586,2021-03-22,Windsor,Vermont,50027,1134,11,1104,11,30,0
