,date,county,state,fips,cases,deaths,2021-03-21_Cases_Num,2021-03-21_Deaths_Num,diff_From_2021-03-21_Cases_Num,diff_From_2021-03-21_Deaths_Num
95335,2021-03-28,Androscoggin,Maine,23001,5234,59,5100,57,134,2
95336,2021-03-28,Aroostook,Maine,23003,1388,44,1353,44,35,0
95337,2021-03-28,Cumberland,Maine,23005,13823,185,13528,184,295,1
95338,2021-03-28,Franklin,Maine,23007,977,13,960,13,17,0
95339,2021-03-28,Hancock,Maine,23009,1031,35,992,35,39,0
95340,2021-03-28,Kennebec,Maine,23011,4222,57,4084,54,138,3
95341,2021-03-28,Knox,Maine,23013,797,5,764,5,33,0
95342,2021-03-28,Lincoln,Maine,23015,647,2,629,2,18,0
95343,2021-03-28,Oxford,Maine,23017,2502,54,2397,54,105,0
95344,2021-03-28,Penobscot,Maine,23019,4533,87,4366,87,167,0
95345,2021-03-28,Piscataquis,Maine,23021,379,4,373,3,6,1
95346,2021-03-28,Sagadahoc,Maine,23023,966,6,938,6,28,0
95347,2021-03-28,Somerset,Maine,23025,1356,27,1317,27,39,0
95349,2021-03-28,Waldo,Maine,23027,695,19,674,19,21,0
95350,2021-03-28,Washington,Maine,23029,760,14,755,14,5,0
95351,2021-03-28,York,Maine,23031,10529,125,10223,125,306,0
